Alle Marken,,,,,km- Neu-,,,,Durchschnittspreise in Euro für Baujahr,,,,,
Fahrzeug/Modell (Generation**),,Türen,,kW (PS),Kl. preis,,,2017,2016 2015 2014 2013 2012,,,,,2011
Caddy Tramper 1.6 TDI BMT (2K),5,75,(102),IV,25573,,,13000,11600,10400,9325,8275
Caddy Tramper Maxi 1.6 TDI (2K),5,75,(102),IV,26692,,,13300,11900,10600,9550,8775
Caddy Tramper Maxi 1.6 TDI BMT (2K),5,75,(102),IV,27281,,,13650,12200,10950,9875,8800
Caddy Beach 2.0 TDI SCR BMT (2K),5,75,(102),IV,27281,16900,15400,14150,,,,
Caddy Beach Maxi 2.0 TDI SCR BMT (2K),5,75,(102),IV,29334,18550,16900,15550,,,,
Cross Caddy 2.0 TDI 4MOTION (2K),5,81,(110),IV,26168,,,13450,11550,10300,,
Caddy Tramper 2.0 TDI 4MOTION (2K),5,81,(110),IV,28233,,,14750,13200,11750,10600,9675
Caddy Tramper Maxi 2.0 TDI 4MOTION (2K),5,81,(110),IV,30089,,,15550,13900,12400,11150,10200
Caddy Alltrack 2.0 TDI BMT 4MOTION (2K),5,90,(122),IV,32921,21400,19100,17050,,,,
Caddy Beach 2.0 TDI SCR BMT 4MOTION (2K),5,90,(122),IV,31071,20300,18100,16800,,,,
Caddy Beach Maxi 2.0 TDI SCR BMT 4MOTION (2K),5,90,(122),IV,33266,21750,19400,18050,,,,
Cross Caddy 2.0 TDI (2K),5,103,(140),IV,25537,,,13150,11750,10450,,
Cross Caddy 2.0 TDI 4MOTION DSG (2K),5,103,(140),IV,30803,,,15850,14150,12650,,
Cross Caddy 2.0 TDI BMT (2K),5,103,(140),IV,26126,,,13450,12000,10700,,
Caddy Tramper 2.0 TDI (2K),5,103,(140),IV,27769,,,13850,12350,11050,9950,9150
Caddy Tramper 2.0 TDI 4MOTION DSG (2K),5,103,(140),IV,32878,,,16200,14450,12900,11600,10600
Caddy Tramper 2.0 TDI BMT (2K),5,103,(140),IV,28358,,,14100,12600,11250,10100,9275
Caddy Tramper Maxi 2.0 TDI (2K),5,103,(140),IV,29476,,,14750,13200,11750,10600,9725
Caddy 2.0 TDI BMT Trendline (2K),5,103,(140),IV,26156,,,12750,11400,10150,9125,8175
Caddy 2.0 TDI Trendline (2K),5,103,(140),IV,25567,,,12400,11100,9900,8950,8050
Caddy 2.0 TDI Trendline 4MOTION DSG (2K),5,103,(140),IV,30666,,,14850,13250,11850,10650,9575
Caddy Maxi 2.0 TDI BMT Trendline (7-Sitzer) (2K),5,103,(140),IV,28530,,,13500,12050,10750,9650,8650
Caddy Maxi 2.0 TDI Trendline (7-Sitzer) (2K),5,103,(140),IV,27941,,,13100,11700,10450,9425,8500
"ADAC e.V. München, Fahrzeugtechnik Infosysteme (FTI)",,,,,,,,,,,Seite: 152 von 165,
** Herstellerinterne Baureihenbezeichnung bzw. amtlicher Klartext,,,,,,,,,,,,

Gebrauchtwagenpreise Herbst/Winter 2018/2019,,,,,,,,,,,,,,
Alle Marken,,,,,km- Neu-,,,,Durchschnittspreise in Euro für Baujahr,,,,,
Fahrzeug/Modell (Generation**),,Türen,,kW (PS),Kl. preis,,,2017,2016 2015 2014 2013 2012,,,,,2011
VW,,,,,,,,,,,,,,
Caddy Alltrack 2.0 TDI BMT (2K),,,5,110,(150),IV,32344,21050,18750,16750,,,,
Caddy Alltrack 2.0 TDI BMT 4MOTION DSG (2K),,,5,110,(150),IV,37497,25700,22950,20500,,,,
Caddy Beach 2.0 TDI SCR BMT (2K),,,5,110,(150),IV,30494,19100,17050,16200,,,,
Caddy Beach 2.0 TDI SCR BMT 4MOTION DSG (2K),,,5,110,(150),IV,35646,24000,21450,19900,,,,
Caddy Beach Maxi 2.0 TDI SCR BMT (2K),,,5,110,(150),IV,32547,20850,18600,17300,,,,
"Caddy Beach Maxi 2.0 TDI SCR BMT 4MOTION DSG
(2K)",,,5,110,(150),IV,37699,25400,22700,21100,,,,
Caddy 2.0 TDI BMT Trendline (2K),,,5,110,(150),IV,27644,16700,14900,14450,,,,
Caddy 2.0 TDI BMT Trendline 4MOTION DSG (2K),,,5,110,(150),IV,32796,21750,19400,18050,,,,
Caddy Maxi 2.0 TDI BMT Trendline 4MOTION DSG (2K),,,5,110,(150),IV,35200,23350,20850,19400,,,,
Cross Caddy 2.0 TDI DSG (2K),,,5,125,(170),IV,28649,,,14750,13150,11750,,
Caddy 2.0 TDI Highline DSG (2K),,,5,125,(170),IV,34653,,,17050,15250,13600,12350,
Caddy Maxi 2.0 TDI Comfortline DSG,,(7-Sitzer) (2K),5,125,(170),IV,34445,,,17000,15200,13550,12250,
Cross Caddy 1.6 BiFuel (2K),,,5,72,(98),IV,26739,,,13350,11900,10650,,
Caddy Tramper 1.6 BiFuel (2K),,,5,72,(98),IV,25335,,,13250,11850,10350,9350,8550
Caddy Tramper Maxi 1.6 BiFuel,(2K),,5,72,(98),IV,27043,,,14150,12650,11100,9975,9150
Cross Caddy 2.0 EcoFuel (2K),,,5,80,(109),IV,27810,,,13900,12400,11050,,
Caddy Tramper 2.0 EcoFuel (2K),,,5,80,(109),IV,26406,,,14050,12550,10950,9850,9000
Caddy Tramper Maxi 2.0 EcoFuel,(2K),,5,80,(109),IV,28376,,,15200,13550,11850,10650,9775
Caddy Alltrack 1.4 TGI BlueMotion (2K),,,5,81,(110),III,30172,20450,18300,16300,,,,
Caddy Beach 1.4 TGI BMT (2K),,,5,81,(110),III,28322,19100,17050,15550,,,,
Caddy Beach Maxi 1.4 TGI BlueMotion (2K),,,5,81,(110),III,30684,20700,18500,16850,,,,
Crafter 30 2.0 TDI BlueMotion Kombi kurz (2E),,,4,80,(109),VI,38151,,18550,16550,14050,12100,,
Crafter 30 2.0 TDI BMT Hochdach-Kombi mittel (2E),,,4,80,(109),VII,37628,,,16300,13900,11950,10200,8700
Crafter 30 2.0 TDI BMT Kombi kurz (2E),,,4,80,(109),VI,35343,,,15350,13050,11200,9600,8175
Crafter 30 2.0 TDI Kombi kurz (2E),,,4,84,(114),VI,37384,20150,17950,16050,13650,,,
Crafter 30 2.0 TDI BlueMotion Kombi kurz (2E),,,4,100,(136),VI,36819,,,15950,13600,11700,10000,8500
Crafter 30 2.0 TDI BMT Hochdach-Kombi mittel (2E),,,4,100,(136),VII,39103,,,16950,14400,12400,10600,9025
Crafter 30 2.0 BiTDI BMT Hochdach-Kombi mittel (2E),,,4,120,(163),VII,40561,,,17600,14950,12850,11000,9375
Crafter 30 2.0 BiTDI BMT Kombi mittel (2E),,,4,120,(163),VI,38276,,,16600,14100,12150,10400,8850
Crafter 35 2.0 TDI BMT Hochdach-Kombi mittel (2E),,,4,80,(109),VII,40960,,,17750,15100,13000,11150,9450
Crafter 35 2.0 TDI BMT Kombi kurz (2E),,,4,80,(109),VI,38675,,,16800,14250,12250,10500,8925
Crafter 35 2.0 TDI Hochdach-Kombi lang (2E),,,4,84,(114),VI,37193,22000,19600,17500,14850,,,
Crafter 35 2.0 TDI Kombi kurz (2E),,,4,84,(114),VI,40752,21950,19600,17500,14850,,,
Crafter 35 2.0 TDI BMT Hochdach-Kombi mittel (2E),,,4,100,(136),VII,42424,,,18400,15650,13450,11500,9800
Crafter 35 2.0 TDI BMT Kombi kurz (2E),,,4,100,(136),VI,40139,,,17400,14800,12750,10900,9275
Crafter 35 2.0 BiTDI BMT Hochdach-Kombi mittel (2E),,,4,120,(163),VII,45488,,,19750,16800,14450,12350,10500
Crafter 35 2.0 BiTDI BMT Kombi kurz (2E),,,4,120,(163),VI,41608,,,18050,15350,13200,11300,9600
cross up! 1.0 (AA),,,5,55,(75),II,13950,,,8400,7500,6625,,
Eos 1.4 TSI (1F),,,2,90,(122),III,28700,,,,,11950,10550,9450
Eos 1.4 TSI BMT (1F),,,2,90,(122),III,30375,,,15450,13800,12450,11100,9975
Eos 1.4 TSI (1F),,,2,118,(160),III,32400,,,16050,14500,13050,11650,10450
Eos 2.0 TSI (1F),,,2,155,(210),III,35000,,,16950,15250,13750,12400,11150
Eos 2.0 TDI (1F),,,2,103,(140),IV,33000,,,,,12700,11200,10100
Eos 2.0 TDI BMT (1F),,,2,103,(140),IV,40200,,,18700,16700,14900,13150,11850
Golf 1.4 Trendline (1K),,,3,59,(80),III,16975,,,,,,7250,6350
Golf 1.2 TSI Trendline (1K),,,3,63,(85),III,17450,,,,,,7275,6475
Golf 1.2 TSI BMT Trendline (1K),,,3,77,(105),III,19325,,,,,,7550,6850
Golf 1.2 TSI Trendline (1K),,,3,77,(105),III,18925,,,,,,7325,6600
"ADAC e.V. München, Fahrzeugtechnik Infosysteme (FTI)",,,,,,,,,,,,,Seite: 153 von 165,
** Herstellerinterne Baureihenbezeichnung bzw. amtlicher Klartext,,,,,,,,,,,,,,

Gebrauchtwagenpreise Herbst/Winter 2018/2019,,,,,,,,,,,,,
Alle Marken,,,,km- Neu-,,,,Durchschnittspreise in Euro für Baujahr,,,,,
Fahrzeug/Modell (Generation**),Türen,,kW (PS),Kl. preis,,,2017,2016 2015 2014 2013 2012,,,,,2011
VW,,,,,,,,,,,,,
Golf 1.4 TSI Comfortline (1K),,3,90,(122),III,21575,,,,,,8900,7925
Golf 1.4 TSI Comfortline (1K),,3,118,(160),III,23175,,,,,,9150,8375
Golf 1.6 TDI BlueMotion (1K),,3,77,(105),IV,21525,,,,,,6975,6400
Golf 1.6 TDI Trendline (1K),,3,77,(105),IV,21125,,,,,,6775,6175
Golf 2.0 TDI BMT Comfortline (1K),,3,103,(140),IV,25525,,,,,,8250,7750
Golf 2.0 TDI Comfortline (1K),,3,103,(140),IV,25125,,,,,,8000,7475
Golf Plus 1.4 Trendline (1KP),,5,59,(80),III,19225,,,,8950,8000,7000,6300
Golf Plus 1.2 TSI Trendline (1KP),,5,63,(85),III,19625,,,,9175,8200,7175,6450
CrossGolf 1.2 TSI (1KP),,5,77,(105),III,25050,,,,,10650,9350,8425
Golf Plus 1.2 TSI BMT Trendline (1KP),,5,77,(105),III,21550,,,,10250,9150,8000,7200
Golf Plus 1.2 TSI Trendline (1KP),,5,77,(105),III,21150,,,,9900,8850,7750,6975
CrossGolf 1.4 TSI (1KP),,5,90,(122),III,26275,,,,12350,11050,9700,8725
Golf Plus 1.4 TSI Style (1KP),,5,90,(122),III,23575,,,,,,9800,8825
CrossGolf 1.4 TSI (1KP),,5,118,(160),III,27925,,,,13150,11750,10300,9300
CrossGolf 1.6 TDI (1KP),,5,77,(105),IV,27275,,,,,10700,9275,8300
Golf Plus 1.6 TDI BMT Trendline (1KP),,5,77,(105),IV,23800,,,,9975,8900,7725,6900
Golf Plus 1.6 TDI Trendline (1KP),,5,77,(105),IV,23400,,,,9675,8650,7500,6700
CrossGolf 2.0 TDI (1KP),,5,103,(140),IV,29900,,,,12950,11550,10050,9000
Golf Plus 2.0 TDI Style (1KP),,5,103,(140),IV,27125,,,,,,9175,8225
Golf 2.0 TDI Comfortline 4MOTION (1K),,5,103,(140),IV,27635,,,,,,8775,8200
Golf Variant 1.4 Trendline (1K),,5,59,(80),III,18950,,,,,8775,8025,7050
Golf Variant 1.2 TSI Trendline (1K),,5,63,(85),III,19350,,,,,8975,8150,7275
Golf Variant 1.2 TSI BMT Trendline (1K),,5,77,(105),III,21225,,,,,9275,8525,7925
Golf Variant 1.2 TSI Trendline (1K),,5,77,(105),III,20825,,,,,9025,8250,7675
Golf Variant 1.4 TSI Comfortline (1K),,5,90,(122),III,23425,,,,,10750,9650,8825
Golf Variant 1.4 TSI Comfortline (1K),,5,118,(160),III,25025,,,,,11200,10250,9425
Golf Variant 1.6 TDI BMT Trendline (1K),,5,77,(105),IV,23425,,,,,8425,7475,6950
Golf Variant 1.6 TDI Trendline (1K),,5,77,(105),IV,23025,,,,,8150,7175,6675
Golf Variant 1.6 TDI Trendline 4MOTION (1K),,5,77,(105),IV,25100,,,,,8925,7950,7250
Golf Variant 2.0 TDI Comfortline (1K),,5,103,(140),IV,26975,,,,,9900,8725,8200
Golf Cabriolet 1.2 TSI (1K),,2,77,(105),III,24950,,,13250,11750,10700,9800,8875
Golf Cabriolet 1.2 TSI BMT (1K),,2,77,(105),III,25350,,,13500,11950,10900,9975,9025
Golf Cabriolet 1.4 TSI (1K),,2,90,(122),III,25900,,,14050,12500,11300,10350,9375
Golf Cabriolet 1.4 TSI BMT (1K),,2,92,(125),III,26400,,,14400,,,,
Golf Cabriolet 1.4 TSI BMT (1K),,2,110,(150),III,27725,,,15250,,,,
Golf Cabriolet 1.4 TSI (1K),,2,118,(160),III,27575,,,14950,13350,12250,11250,10150
Golf Cabriolet 1.6 TDI (1K),,2,77,(105),IV,27650,,,13100,11750,10700,9650,8750
Golf Cabriolet 2.0 TDI BMT (1K),,2,81,(110),IV,27825,,,13400,,,,
Golf Cabriolet 2.0 TDI BMT (1K),,2,103,(140),IV,29700,,,14150,12250,11200,10200,9200
Golf Cabriolet 2.0 TDI BMT (1K),,2,110,(150),IV,30300,,,14600,,,,
Golf GTD (1K),,3,125,(170),IV,28550,,,,,,11650,10750
Golf GTI (1K),,3,155,(210),III,27700,,,,,,13800,12750
Golf GTI Edition 35 (1K),,3,173,(235),III,30875,,,,,,15950,14750
Golf Cabriolet GTI (1K),,2,155,(210),III,33150,,,19050,16550,14750,13200,
Golf Cabriolet GTI DSG,(1K),2,162,(220),III,37075,,23350,20850,,,,
Golf R 4MOTION (1K),,3,199,(270),III,37375,,,,,,18550,16800
Golf Cabriolet R DSG (1K),,2,195,(265),III,45225,,,23100,20650,19050,17600,
Golf 1.2 TSI BMT Trendline (5G),,3,63,(85),III,17175,,,,9075,8500,7925,
Golf 1.0 TSI BMT Trendline (5G),,3,63,(85),III,18075,11850,,,,,,
"ADAC e.V. München, Fahrzeugtechnik Infosysteme (FTI)",,,,,,,,,,,,Seite: 154 von 165,
** Herstellerinterne Baureihenbezeichnung bzw. amtlicher Klartext,,,,,,,,,,,,,

Gebrauchtwagenpreise Herbst/Winter 2018/2019,,,,,,,,,,,
Alle Marken,,,km- Neu-,,,,Durchschnittspreise in Euro für Baujahr,,,,
Fahrzeug/Modell (Generation**),Türen,kW (PS),Kl. preis,,,2017,2016 2015 2014 2013 2012,,,,2011
VW,,,,,,,,,,,
Golf 1.2 TSI BMT Trendline (5G),3,77,(105),III,18675,,,,9775,9025,8425
Golf 1.2 TSI BMT Trendline (5G),3,81,(110),III,19600,12850,11350,10550,9750,,
Golf 1.0 TSI BMT Trendline (5G),3,81,(110),III,19875,13150,,,,,
Golf 1.0 TSI BlueMotion Trendline (5G),3,85,(115),III,20675,13950,12500,11450,,,
Golf 1.4 TSI BMT Comfortline (5G),3,90,(122),III,21800,,,,11400,10550,9750
Golf 1.4 TSI BMT Comfortline (5G),3,92,(125),III,22750,14950,13200,12400,11550,,
Golf 1.5 TSI ACT BlueMotion Comfortline (5G),3,96,(130),III,24950,17200,,,,,
Golf 1.4 TSI ACT BMT Comfortline (5G),3,103,(140),III,23075,,,,,,10450
Golf 1.4 TSI BMT Comfortline (5G),3,103,(140),III,22825,,,,11850,11050,10200
Golf 1.4 TSI ACT BMT Comfortline (5G),3,110,(150),III,24475,16300,14550,13300,12650,,
Golf 1.4 TSI BMT Comfortline (5G),3,110,(150),III,24075,15900,14200,12950,12300,,
Golf 1.5 TSI ACT BMT Comfortline (5G),3,110,(150),III,24675,15950,,,,,
Golf 1.6 TDI BMT Trendline (5G),3,77,(105),IV,20975,,,,8750,8025,7325
Golf 1.6 BlueTDI Trendline (5G),3,81,(110),IV,21775,,,,9525,8700,
Golf 1.6 TDI BMT Trendline (5G),3,81,(110),IV,22150,12350,11000,9950,9175,,
Golf 1.6 TDI BMT Trendline (5G),3,85,(115),IV,22775,12850,,,,,
Golf 2.0 BlueTDI Comfortline (5G),3,110,(150),IV,26200,,,,11250,10350,
Golf 2.0 TDI BMT Comfortline (5G),3,110,(150),IV,25600,,,,10950,10100,9225
Golf 2.0 TDI BMT Comfortline (5G),3,110,(150),IV,27450,15600,,,,,
Golf 1.6 TDI BMT Trendline 4MOTION (5G),5,77,(105),IV,23700,,,,10250,9400,8575
Golf 1.6 TDI BMT Trendline 4MOTION (5G),5,81,(110),IV,24900,14250,12700,11500,10600,,
Golf 2.0 BlueTDI Comfortline 4MOTION (5G),5,110,(150),IV,28325,,,,12600,11650,10600
Golf 2.0 TDI BMT Comfortline 4MOTION (5G),5,110,(150),IV,32325,19400,,,,,
Golf 1.4 TGI BlueMotion Trendline (5G),5,81,(110),III,24100,15150,13550,12600,11600,10750,
Golf 1.4 TGI BlueMotion Trendline (5G),5,81,(110),III,24475,16700,,,,,
Golf Variant 1.2 TSI BMT Trendline (5G),5,63 (85),,III,19075,,,,10300,9750,
Golf Variant 1.2 TSI BMT Trendline (5G),5,77,(105),III,20575,,,,11100,10200,
Golf Variant 1.2 TSI BMT Trendline (5G),5,81,(110),III,21550,14650,13050,12050,11150,,
Golf Variant 1.0 TSI BMT Trendline (5G),5,81,(110),III,21850,14900,,,,,
Golf Variant 1.0 TSI BlueMotion Trendline (5G),5,85,(115),III,22475,15950,14250,13050,,,
Golf Variant 1.4 TSI BMT Comfortline (5G),5,90,(122),III,23800,,,,12850,11950,
Golf Variant 1.4 TSI BMT Comfortline (5G),5,92,(125),III,24800,17000,15150,14150,13150,,
Golf Variant 1.4 TSI BMT Comfortline (5G),5,92,(125),III,25150,16950,,,,,
Golf Variant 1.5 TSI ACT BlueMotion Comfortline (5G),5,96,(130),III,26100,18300,,,,,
Golf Variant 1.4 TSI BMT Comfortline (5G),5,103,(140),III,24825,,,,13500,12550,
Golf Variant 1.4 TSI BMT Comfortline (5G),5,110,(150),III,26125,18050,16100,15050,14150,,
Golf Variant 1.4 TSI BMT Comfortline (5G),5,110,(150),III,26175,18100,,,,,
Golf Variant 1.5 TSI ACT BMT Comfortline (5G),5,110,(150),III,26725,18350,,,,,
Golf Alltrack 1.8 TSI BMT 4MOTION DSG (5G),5,132,(180),III,33450,25250,22550,20300,,,
Golf Alltrack 1.8 TSI BMT 4MOTION DSG (5G),5,132,(180),III,34125,25500,,,,,
Golf Variant 1.6 TDI BMT Trendline (5G),5,77,(105),IV,22875,,,,9725,8950,
Golf Variant 1.6 TDI BMT Trendline 4MOTION (5G),5,77,(105),IV,24700,,,,11150,9750,
Golf Alltrack 1.6 TDI BMT 4MOTION (5G),5,81,(110),IV,30575,19950,17800,16250,14750,,
Golf Variant 1.6 BlueTDI Trendline (5G),5,81,(110),IV,23675,,,,10600,9825,
Golf Variant 1.6 TDI BlueMotion Trendline (5G),5,81,(110),IV,24350,,,11200,10350,9575,
Golf Variant 1.6 TDI BMT Trendline (5G),5,81,(110),IV,24100,13850,12350,10950,10300,,
Golf Variant 1.6 TDI BMT Trendline 4MOTION (5G),5,81,(110),IV,25975,15200,13600,12250,11300,,
Golf Variant 1.6 TDI BMT Trendline (5G),5,85,(115),IV,24750,14200,,,,,
Golf Alltrack 2.0 TDI BMT 4MOTION (5G),5,110,(150),IV,33075,21400,19150,17450,15950,,
"ADAC e.V. München, Fahrzeugtechnik Infosysteme (FTI)",,,,,,,,,,,Seite: 155 von 165
** Herstellerinterne Baureihenbezeichnung bzw. amtlicher Klartext,,,,,,,,,,,

Gebrauchtwagenpreise Herbst/Winter 2018/2019,,,,,,,,,,,,,,,
Alle Marken,,,,,,km- Neu-,,,,Durchschnittspreise in Euro für Baujahr,,,,,
Fahrzeug/Modell (Generation**),,,Türen,,kW (PS),Kl. preis,,,2017,2016 2015 2014 2013 2012,,,,,2011
VW,,,,,,,,,,,,,,,
Golf Variant 2.0 TDI BMT Comfortline (5G),,,,5,110,(150),IV,27600,,,,12500,11250,,
Golf Variant 2.0 TDI BMT Comfortline 4MOTION (5G),,,,5,110,(150),IV,29425,,,,13700,12600,,
Golf Variant 2.0 TDI BMT Comfortline (5G),,,,5,110,(150),IV,29500,17600,,,,,,
Golf Variant 2.0 TDI BMT Comfortline 4MOTION (5G),,,,5,110,(150),IV,33475,20500,,,,,,
Golf Alltrack 2.0 TDI BMT 4MOTION DSG (5G),,,,5,135,(184),IV,36225,23800,21250,19400,17800,,,
Golf Alltrack 2.0 TDI BMT 4MOTION DSG (5G),,,,5,135,(184),IV,37375,24950,,,,,,
Golf Variant 1.4 TGI BlueMotion Trendline (5G),,,,5,81,(110),III,25150,16450,14700,13650,12600,,,
Golf Sportsvan 1.2 TSI BMT Trendline (5G),,,,5,63 (85),,III,20475,13850,12350,11050,9850,8800,,
Golf Sportsvan 1.0 TSI Trendline (5G),,,,5,63 (85),,III,20475,14050,,,,,,
Golf Sportsvan 1.2 TSI BMT Trendline (5G),,,,5,81,(110),III,22250,14450,12900,11550,10300,,,
Golf Sportsvan 1.0 TSI Trendline (5G),,,,5,81,(110),III,22275,15150,,,,,,
Golf Sportsvan 1.0 TSI BlueMotion Trendline (5G),,,,5,85,(115),III,23175,16000,14300,12750,,,,
Golf Sportsvan 1.4 TSI BMT Comfortline (5G),,,,5,92,(125),III,25625,16950,15150,13500,12100,,,
Golf Sportsvan 1.5 TSI ACT Comfortline (5G),,,,5,96,(130),III,26225,18000,,,,,,
Golf Sportsvan 1.4 TSI BMT Comfortline (5G),,,,5,110,(150),III,26975,18250,16250,14550,13000,11600,,
Golf Sportsvan 1.5 TSI ACT Comfortline DSG,,,(5G),5,110,(150),III,29275,20100,,,,,,
Golf Sportsvan 1.6 TDI BlueMotion Trendline (5G),,,,5,81,(110),IV,24550,,,11700,10400,,,
Golf Sportsvan 1.6 TDI BMT Trendline (5G),,,,5,81,(110),IV,24500,,12950,11550,10300,9200,,
Golf Sportsvan 1.6 TDI BMT Trendline (5G),,,,5,85,(115),IV,24825,14700,13100,,,,,
Golf Sportsvan 2.0 TDI BMT Comfortline (5G),,,,5,110,(150),IV,29650,17250,15400,13750,12300,10950,,
e-Golf (5G),,,,5,85,(115),III,34900,,21250,19350,17600,,,
e-Golf (5G),,,,5,100,(136),III,35900,25000,,,,,,
Golf GTD (5G),,,,3,135,(184),IV,30700,19800,18050,16800,15750,14750,,
Golf Variant GTD,(5G),,,5,135,(184),IV,32375,21500,19200,17800,,,,
Golf GTE DSG (5G),,,,5,150,(204),III,36900,,23600,21450,19600,,,
Golf GTE DSG (5G),,,,5,150,(204),III,36900,26200,,,,,,
Golf GTI (5G),,,,3,162,(220),III,29625,21500,19200,17850,16700,15750,,
Golf GTI Performance,(5G),,,3,169,(230),III,30800,22150,19750,18400,17600,16550,,
Golf GTI (5G),,,,3,169,(230),III,30425,21950,,,,,,
Golf GTI Performance,(5G),,,3,180,(245),III,32950,22800,,,,,,
Golf GTI Clubsport,(5G),,,3,195,(265),III,34925,26050,23500,,,,,
Golf R (AU),,,,3,221,(300),III,39500,28450,25150,23450,22150,20750,,
Golf R (5G),,,,3,228,(310),III,43200,30200,,,,,,
Golf R Variant DSG (AU),,,,5,221,(300),III,43450,31100,27500,25650,,,,
Golf R Variant DSG (5G),,,,5,228,(310),III,45350,33100,,,,,,
Jetta 1.2 TSI BMT Trendline (162),,,,4,77,(105),III,22125,,,,10000,9125,8200,7475
Jetta 1.2 TSI Trendline (162),,,,4,77,(105),III,21725,,,,9750,8900,8050,7350
Jetta 1.2 TSI BMT (162),,,,4,77,(105),III,22650,15150,13500,12050,10650,,,
Jetta 1.4 TSI BMT (162),,,,4,92,(125),III,23950,15950,14250,12950,11750,,,
Jetta 1.4 TSI BMT (162),,,,4,110,(150),III,25275,17050,15250,13750,12250,,,
Jetta 1.4 TSI Comfortline (162),,,,4,118,(160),III,26050,,,,12200,10800,9775,8725
Jetta 2.0 TSI Highline (162),,,,4,147,(200),III,29175,,,,,12100,11050,9975
Jetta 2.0 TSI Highline (162),,,,4,155,(210),III,29750,,,,14350,12350,,
Jetta 1.6 TDI BMT Trendline (162),,,,4,77,(105),IV,24375,,,,10250,9050,8075,7200
Jetta 1.6 TDI Trendline (162),,,,4,77,(105),IV,23975,,,,9900,8800,7850,7000
Jetta 2.0 TDI BMT (162),,,,4,81,(110),IV,25375,15300,13650,12450,11100,,,
Jetta 2.0 TDI Comfortline (162),,,,4,103,(140),IV,28050,,,,12000,10400,9200,8125
Jetta 2.0 TDI BMT (162),,,,4,110,(150),IV,27900,16900,15050,13750,12650,,,
Jetta 1.4 TSI Hybrid Comfortline DSG,,(162),,4,125,(170),III,31700,,,,13750,12550,,
"ADAC e.V. München, Fahrzeugtechnik Infosysteme (FTI)",,,,,,,,,,,,,,Seite: 156 von 165,
** Herstellerinterne Baureihenbezeichnung bzw. amtlicher Klartext,,,,,,,,,,,,,,,

Gebrauchtwagenpreise Herbst/Winter 2018/2019,,,,,,,,,,,,,,
Alle Marken,,,,,km- Neu-,,,,Durchschnittspreise in Euro für Baujahr,,,,,
Fahrzeug/Modell (Generation**),,Türen,,kW (PS),Kl. preis,,,2017,2016 2015 2014 2013 2012,,,,,2011
VW,,,,,,,,,,,,,,
Jetta 1.4 TSI Hybrid DSG,(162),,4,125,(170),III,35050,,18850,17000,15400,,,
CC 1.4 TSI BMT (3C/35),,,4,110,(150),IV,33275,,18550,16600,,,,
CC 1.4 TSI (3C/35),,,4,118,(160),IV,32200,,,,,12900,11250,
CC 1.4 TSI BMT DSG,(3C/35),,4,118,(160),IV,33700,,,16050,14350,13050,12050,
CC 1.8 TSI (3C/35),,,4,118,(160),IV,32200,,,,,,11350,10150
CC 2.0 TSI (3C/35),,,4,155,(211),IV,39075,,,19250,17200,14650,12450,11150
CC 2.0 TDI BMT (3C/35),,,4,110,(150),V,35875,,16700,15050,,,,
CC 2.0 TDI BMT (3C/35),,,4,130,(177),V,37350,,,16200,14900,13950,12150,
CC 2.0 TDI BMT 4MOTION DSG (3C/35),,,4,130,(177),V,41700,,,17700,16250,15200,,
CC 2.0 TDI BMT (3C/35),,,4,135,(184),V,38800,,20300,18350,,,,
Passat 1.4 TSI BMT Trendline (B7),,,4,90,(122),IV,26100,,,,10750,9600,8325,7450
Passat 1.4 TSI Trendline (B7),,,4,90,(122),IV,25700,,,,12500,11150,9675,8625
Passat 1.4 TSI BMT Comfortline (B7),,,4,118,(160),IV,30925,,,,14350,12800,11800,
Passat 1.4 TSI Comfortline (B7),,,4,118,(160),IV,30050,,,,,12200,10600,
Passat 1.8 TSI Comfortline (B7),,,4,118,(160),IV,30050,,,,,,11250,10050
Passat 2.0 TSI Comfortline (B7),,,4,155,(210),IV,33900,,,,15600,13900,12100,10850
Passat 2.0 BlueTDI Trendline (B7),,,4,103,(140),V,30750,,,,11900,10500,9075,8125
Passat 2.0 TDI BMT Trendline (B7),,,4,103,(140),V,29500,,,,11300,9950,8625,7700
Passat 2.0 TDI BMT Trendline 4MOTION (B7),,,4,103,(140),V,31475,,,,12150,10700,9275,8300
Passat 2.0 TDI BMT Comfortline (B7),,,4,125,(170),V,32575,,,,,,10950,9800
Passat 2.0 TDI BMT Comfortline 4MOTION DSG (B7),,,4,125,(170),V,36750,,,,,13700,11850,10600
Passat 2.0 TDI BMT Comfortline (B7),,,4,130,(177),V,33675,,,,14400,12700,11000,
Passat 2.0 TDI BMT Comfortline 4MOTION DSG (B7),,,4,130,(177),V,37950,,,,15150,13350,,
Passat 1.4 TSI EcoFuel Trendline (B7),,,4,110,(150),IV,30625,,,,,11350,9875,8850
Passat Variant 1.4 TSI BMT Trendline (B7),,,5,90,(122),IV,27150,,,,11350,10150,8825,7875
Passat Variant 1.4 TSI Trendline (B7),,,5,90,(122),IV,26750,,,,13350,11900,10350,9250
Passat Alltrack 1.8 TSI (B7),,,5,118,(160),IV,33875,,,,,14850,12950,
Passat Variant 1.4 TSI BMT Comfortline (B7),,,5,118,(160),IV,31975,,,,15750,14050,12950,
Passat Variant 1.4 TSI Comfortline (B7),,,5,118,(160),IV,31075,,,,,13450,11700,
