,model,kw,mark,new,2018,2017,2016,2015,2014,2013,2012
2373,Mustang Convertible 5.0 Ti-VCT V8 GT (LAE),310,Ford,48500,34400,30900,28500,26450,,,
2374,Mustang Convertible 5.0 Ti-VCT V8 GT (LAE),331,Ford,50500,36350,31850,,,,,
2375,Ranger 2.2 TDCi Einzelkabine  (2AB),92,Ford,28620,,,14400,13100,11900,10950,10050
2376,Ranger 2.2 TDCi Extrakabine  (2AB),92,Ford,28667,,,,,,11650,10700
2377,Ranger 2.2 TDCi Extrakabine XL 4x2 (2AB),92,Ford,28501,,,14350,13050,11900,10900,10000
2378,Ranger 2.2 TDCi Einzelkabine 4x4 (2AB),96,Ford,28852,,,15000,13600,,,
2379,Ranger 2.2 TDCi Einzelkabine XL 4x2 (2AB),96,Ford,27132,,,14100,12800,,,
2380,Ranger 2.2 TDCi Extrakabine 4x4 (2AB),96,Ford,30637,,,15900,14450,,,
2381,Ranger 2.2 TDCi Einzelkabine XL (2AB),110,Ford,29810,,,15800,14350,13050,11900,10700
2382,Ranger 2.2 TDCi Einzelkabine XL 4x4 (2AB),118,Ford,32755,20000,18150,,,,,
2383,Ranger 2.2 TDCi Extrakabine XL 4x4 (2AB),118,Ford,32547,,,17250,15700,,,
2384,Ranger 3.2 TDCi Extrakabine Wildtrak (2AB),147,Ford,41174,,,19750,17950,16800,15100,13800
2385,Ranger 3.2 TDCi Extrakabine Limited 4x4 (2AB),147,Ford,40282,,,20500,18650,,,
2386,Ranger 2.2 TDCi Doppelkabine  (2AB),92,Ford,31535,,,16000,14550,13250,12150,11100
2387,Ranger 2.2 TDCi Doppelkabine XL 4x2 (2AB),92,Ford,28440,,,,,,11400,10400
2388,Ranger 2.2 TDCi Doppelkabine 4x4 (2AB),96,Ford,31767,,,16500,15000,,,
2389,Ranger 2.2 TDCi Doppelkabine XL 4x4 (2AB),118,Ford,33677,,,17850,16250,,,
2390,Ranger 3.2 TDCi Doppelkabine Limited 4x4 (2AB),147,Ford,41353,,,21050,19150,,,
2391,S-MAX 1.6 EcoBoost Start/Stopp Trend (I),118,Ford,30050,,,,,,11250,9725
2392,S-MAX 2.0 EcoBoost Titanium (I),149,Ford,33700,,,,16300,14400,12750,11050
2393,S-MAX 2.0 EcoBoost Titanium (I),176,Ford,35950,,,,17350,15350,13600,11750
2394,S-MAX 1.6 TDCi Start/Stopp Trend (I),85,Ford,31500,,,,12150,10700,9375,8550
2395,S-MAX 2.0 TDCi Trend (I),103,Ford,32550,,,,12600,11350,9825,8350
2396,S-MAX 2.0 TDCi Trend (I),120,Ford,33550,,,,13700,12100,10950,9775
2397,S-MAX 2.2 TDCi Titanium (I),147,Ford,36650,,,,15450,13500,11850,10700
2398,S-MAX 1.5 EcoBoost Start/Stopp Trend (II),118,Ford,30800,20600,18400,16950,15600,,,
2399,S-MAX 1.5 EcoBoost Start/Stopp Trend (II),121,Ford,33000,21300,,,,,,
2400,S-MAX 2.0 EcoBoost Start/Stopp Trend Automatik (II),177,Ford,34150,,,19200,17650,,,
2401,S-MAX 2.0 EcoBlue Trend (II),88,Ford,33150,20750,,,,,,
2402,S-MAX 2.0 TDCi Start/Stopp Trend (II),88,Ford,31950,19600,17500,15450,13950,,,
2403,S-MAX 2.0 EcoBlue Business Allrad (II),110,Ford,38850,23900,,,,,,
2404,S-MAX 2.0 EcoBlue Trend (II),110,Ford,35650,21300,,,,,,
2405,S-MAX 2.0 TDCi Start/Stopp Business Allrad (II),110,Ford,38200,23300,20800,18200,17100,,,
2406,S-MAX 2.0 TDCi Start/Stopp Trend (II),110,Ford,33450,20100,17950,15700,14900,,,
2407,S-MAX 2.0 TDCi Start/Stopp Business Allrad,132,Ford,41900,25900,23100,21050,17950,,,
2408,S-MAX 2.0 TDCi Start/Stopp Trend (II),132,Ford,34950,21550,19250,17550,14900,,,
2409,S-MAX 2.0 EcoBlue Trend (II),140,Ford,40150,22700,,,,,,
2410,S-MAX 2.0 TDCi Bi-Turbo Start/Stopp Titanium,154,Ford,42350,26050,23250,21200,18900,,,
2411,S-MAX 2.0 EcoBlue Bi-Turbo Titanium Automatik (II),177,Ford,44675,27400,,,,,,
2412,Tourneo Connect 1.0 EcoBoost Start/Stopp Ambiente,74,Ford,18880,,,,9625,8600,7600,
2413,Grand Tourneo Connect 1.6 EcoBoost Trend,110,Ford,25355,,,,11500,10250,9075,
2414,Tourneo Connect 1.6 EcoBoost Trend Automatik (PJ2),110,Ford,23455,,,,10600,9475,8375,
2415,Grand Tourneo Connect 1.5 TDCi Ambiente (PJ2),55,Ford,23877,14350,12500,11500,10300,,,
2416,Grand Tourneo Connect 1.6 TDCi Ambiente (PJ2),55,Ford,21180,,,,9575,8550,7550,
2417,Tourneo Connect 1.5 TDCi Ambiente (PJ2),55,Ford,19280,,,,8700,7775,6875,
2418,Grand Tourneo Connect 1.6 TDCi Ambiente (PJ2),70,Ford,22370,,,,10200,9100,8050,
2419,Tourneo Connect 1.6 TDCi Ambiente (PJ2),70,Ford,20470,,,,9425,8425,7450,
2420,Grand Tourneo Connect 1.5 TDCi Ambiente (PJ2),74,Ford,24770,15000,13400,11950,10650,,,
2421,Tourneo Connect 1.5 TDCi Ambiente (PJ2),74,Ford,23465,14450,12900,11550,10300,,,
2422,Grand Tourneo Connect 1.6 TDCi Trend (PJ2),85,Ford,25120,,,,11350,10150,8950,
2423,Tourneo Connect 1.6 TDCi Trend (PJ2),85,Ford,23220,,,,10500,9375,8275,
2424,Grand Tourneo Connect 1.5 TDCi Start/Stopp Trend,88,Ford,27817,17200,14800,13250,11800,,,
2425,Tourneo Connect 1.5 TDCi Start/Stopp Trend (PJ2),88,Ford,25917,16000,14200,12650,11300,,,
2426,Tourneo Courier 1.0 EcoBoost Ambiente (JU2),74,Ford,15150,,,,8100,7225,,
2427,Tourneo Courier 1.5 TDCi Ambiente (JU2),55,Ford,16100,,,,7875,7025,,
2428,Tourneo Courier 1.6 TDCi Ambiente (JU2),70,Ford,16900,,,,8300,7425,,
2429,Tourneo Custom 300L1 2.2 TDCi Trend (FAC/FAD),74,Ford,38675,,,18000,16000,14250,12950,11500
2430,Tourneo Custom 300L2 2.2 TDCi Trend (FAC/FAD),74,Ford,39627,,,18400,16400,14600,13250,11800
2431,Tourneo Custom 310L1 2.0 TDCi Trend (FAC/FAD),77,Ford,39508,21950,19950,18300,16350,,,
2432,Tourneo Custom 310L2 2.0 TDCi Trend (FAC/FAD),77,Ford,40460,22500,20450,18750,16700,,,
2433,Tourneo Custom 300L1 2.2 TDCi Trend (FAC/FAD),92,Ford,40460,,,18800,16750,14900,13550,12050
2434,Tourneo Custom 300L2 2.2 TDCi Trend (FAC/FAD),92,Ford,41412,,,19200,17150,15300,13850,12350
2435,Tourneo Custom 310L1 2.0 TDCi Trend (FAC/FAD),96,Ford,41591,23100,21000,19300,17200,,,
2436,Tourneo Custom 310L2 2.0 TDCi Trend (FAC/FAD),96,Ford,42543,23650,21500,19750,17600,,,
2437,Tourneo Custom 300L1 2.2 TDCi Trend (FAC/FAD),114,Ford,42483,,,19750,17600,15650,14250,12650
2438,Tourneo Custom 300L2 2.2 TDCi Trend (FAC/FAD),114,Ford,43435,,,20200,18000,16050,14550,12950
2439,Tourneo Custom 290L1 2.0 TDCi Sport (FAC/FAD),125,Ford,49861,27700,25200,,,,,
2440,Tourneo Custom 310L1 2.0 TDCi Trend (FAC/FAD),125,Ford,44209,24550,22350,20500,18250,,,
2441,Tourneo Custom 310L2 2.0 TDCi Trend (FAC/FAD),125,Ford,45161,25100,22800,20950,18650,,,
2442,Transit Kombi 310 L2 2.2 TDCi FWD (FAC/FAD),74,Ford,37188,,,16500,14750,13150,,
2443,Transit Kombi 310 L3 2.2 TDCi FWD (FAC/FAD),74,Ford,38021,,,16900,15050,13450,,
2444,Transit Kombi 330 L2 2.2 TDCi FWD (FAC/FAD),74,Ford,38437,,,17050,15250,13600,,
2445,Transit Kombi 350 L2 2.2 TDCi FWD (FAC/FAD),74,Ford,38913,,,17250,15400,13750,,
2446,Transit Kombi 350 L2 2.2 TDCi RWD (FAC/FAD),74,Ford,39508,,,17550,15650,14000,,
2447,Transit Kombi 350 L3 2.2 TDCi FWD (FAC/FAD),74,Ford,39746,,,17650,15750,14050,,
2448,Transit Kombi 350 L3 2.2 TDCi RWD (FAC/FAD),74,Ford,40341,,,17900,16000,14300,,
2449,Transit Kombi 310 L2 2.0 TDCi FWD (FAC/FAD),77,Ford,38378,21150,18900,16850,,,,
2450,Transit Kombi 310 L3 2.0 TDCi FWD (FAC/FAD),77,Ford,39211,21600,19300,17250,,,,
2451,Transit Euroline FT 300K 2.2 TDCi kurz (5-Sitzer),92,Ford,40043,,,,,13750,11800,9650
2452,Transit Kombi 310 L2 2.2 TDCi FWD (FAC/FAD),92,Ford,38913,,,17250,15400,13750,,
2453,Transit Kombi 310 L3 2.2 TDCi FWD (FAC/FAD),92,Ford,39746,,,17650,15750,14050,,
2454,Transit Kombi 330 L2 2.2 TDCi FWD (FAC/FAD),92,Ford,40163,,,17800,15900,14200,,
2455,Transit Kombi 350 L2 2.2 TDCi AWD (FAC/FAD),92,Ford,47184,,,20950,18700,16700,,
2456,Transit Kombi 350 L2 2.2 TDCi FWD (FAC/FAD),92,Ford,40639,,,18050,16100,14400,,
2457,Transit Kombi 350 L2 2.2 TDCi RWD (FAC/FAD),92,Ford,41234,,,18300,16350,14600,,
2458,Transit Kombi 350 L3 2.2 TDCi AWD (FAC/FAD),92,Ford,48017,,,21300,19050,17000,,
2459,Transit Kombi 350 L3 2.2 TDCi FWD (FAC/FAD),92,Ford,41472,,,18400,16450,14650,,
2460,Transit Kombi 350 L3 2.2 TDCi RWD (FAC/FAD),92,Ford,42067,,,18650,16650,14900,,
2461,Transit Kombi 350 L4 2.2 TDCi Trend AWD,92,Ford,51111,,,22700,20250,18100,,
2462,Transit Kombi 350 L4 2.2 TDCi Trend RWD,92,Ford,45161,,,20050,17900,16000,,
2463,Transit Kombi 310 L2 2.0 TDCi FWD (FAC/FAD),96,Ford,42781,23600,21050,18800,,,,
2464,Transit Kombi 310 L3 2.0 TDCi FWD (FAC/FAD),96,Ford,41234,22750,20300,18100,,,,
2465,Transit Kombi 330 L2 2.0 TDCi FWD (FAC/FAD),96,Ford,41650,22950,20500,18300,,,,
2466,Transit Euroline FT 300 2.2 TDCi kurz (5-Sitzer),103,Ford,41093,,,,,14100,12150,9900
2467,Transit Kombi 310 L2 2.0 TDCi Trend FWD,125,Ford,44268,24400,21800,19450,,,,
2468,Transit Kombi 310 L3 2.0 TDCi Trend FWD,125,Ford,44268,24400,21800,19450,,,,
2469,Transit Nugget FT 300K 2.2 TDCi Aufstelldach (FBE6),92,Ford,47743,,,,,19550,17850,16550
2470,Transit Nugget FT 300K 2.2 TDCi Aufstelldach (FBE6),103,Ford,48793,,,,,20000,18200,16900
2471,Transit Custom Kombi 300L1 2.2 TDCi  (FAC/FAD),74,Ford,33796,,,14450,13150,11750,10250,9325
2472,Transit Custom Kombi 300L2 2.2 TDCi  (FAC/FAD),74,Ford,34748,,,14850,13550,12100,10550,9600
2473,Transit Custom Kombi 310L1 2.2 TDCi  (FAC/FAD),74,Ford,34510,,,14750,13450,12000,10500,9525
2474,Transit Custom Kombi 310L2 2.2 TDCi  (FAC/FAD),74,Ford,35462,,,15200,13800,12350,10750,9800
2475,Transit Custom Kombi 310L1 2.0 TDCi  (FAC/FAD),77,Ford,35879,18950,17250,15650,14250,,,
2476,Transit Custom Kombi 310L2 2.0 TDCi  (FAC/FAD),77,Ford,36831,19450,17700,16050,14650,,,
2477,Transit Custom Kombi 300L1 2.2 TDCi  (FAC/FAD),92,Ford,35581,,,15250,13850,12400,10800,9825
2478,Transit Custom Kombi 300L2 2.2 TDCi  (FAC/FAD),92,Ford,36533,,,15650,14250,12700,11100,10100
2479,Transit Custom Kombi 310L1 2.2 TDCi  (FAC/FAD),92,Ford,36295,,,15550,14150,12650,11050,10050
2480,Transit Custom Kombi 310L2 2.2 TDCi  (FAC/FAD),92,Ford,37247,,,15950,14500,12950,11350,10300
2481,Transit Custom Kombi 330L1 2.2 TDCi  (FAC/FAD),92,Ford,37009,,,15850,14400,12900,11250,10250
2482,Transit Custom Kombi 330L2 2.2 TDCi  (FAC/FAD),92,Ford,37961,,,16250,14800,13200,11550,10500
2483,Transit Custom Kombi 310L1 2.0 TDCi  (FAC/FAD),96,Ford,37961,20050,18200,16550,15100,,,
2484,Transit Custom Kombi 310L2 2.0 TDCi  (FAC/FAD),96,Ford,38913,20550,18700,17000,15450,,,
2485,Transit Custom Kombi 340L1 2.0 TDCi Trend,96,Ford,40996,21650,19700,17900,16300,,,
2486,Transit Custom Kombi 340L2 2.0 TDCi  (FAC/FAD),96,Ford,39627,20950,19050,17300,15750,,,
2487,Transit Custom Kombi 300L1 2.2 TDCi  (FAC/FAD),114,Ford,37604,,,16100,14650,13100,11450,10400
2488,Transit Custom Kombi 300L2 2.2 TDCi  (FAC/FAD),114,Ford,38556,,,16500,15050,13450,11750,10700
2489,Transit Custom Kombi 310L1 2.2 TDCi  (FAC/FAD),114,Ford,38318,,,16400,14950,13350,11650,10600
2490,Transit Custom Kombi 310L2 2.2 TDCi  (FAC/FAD),114,Ford,39270,,,16800,15300,13700,11950,10900
2491,Transit Custom Kombi 330L1 2.2 TDCi  (FAC/FAD),114,Ford,39032,,,16700,15200,13600,11900,10800
2492,Transit Custom Kombi 330L2 2.2 TDCi  (FAC/FAD),114,Ford,39984,,,17100,15600,13900,12200,11100
2493,Transit Custom Kombi 310L1 2.0 TDCi Trend,125,Ford,42900,22650,20600,18700,17050,,,
2494,Transit Custom Kombi 310L2 2.0 TDCi Trend,125,Ford,43852,23150,21050,19150,17400,,,
2495,Transit Custom Kombi 340L1 2.0 TDCi Trend,125,Ford,43614,23050,20950,19050,17350,,,
2496,Transit Custom Kombi 340L2 2.0 TDCi  (FAC/FAD),125,Ford,42245,22300,20300,18450,16800,,,
2497,Accord 2.4 S (VIII),148,Honda,29450,,,,13350,11900,10550,9100
2498,Accord 2.2 i-DTEC S (VIII),110,Honda,29490,,,,12500,11000,9650,8725
2499,Accord 2.2 i-DTEC 180 S (VIII),132,Honda,31190,,,,13750,12150,10650,9200
2500,Accord Tourer 2.4 S (VIII),148,Honda,30750,,,,13650,12200,10800,9325
2501,Accord Tourer 2.2 i-DTEC S (VIII),110,Honda,30790,,,,13000,11500,10050,9075
2502,Accord Tourer 2.2 i-DTEC 180 S (VIII),132,Honda,32490,,,,14700,12950,11350,9850
2503,"Civic 1.4 S ""40 Jahre"" Edition (IX)",73,Honda,14500,,,,,,6625,6000
2504,Civic 1.4 S (IX),73,Honda,16990,,9425,8600,8275,,,
2505,"Civic 1.8 S ""40 Jahre"" Edition (IX)",104,Honda,16500,,,,,,7475,6825
2506,Civic 1.8 S (IX),104,Honda,19690,,11000,10000,9100,,,
2507,Civic Type R  (IX),228,Honda,35350,,23150,20700,18800,,,
2508,Civic 1.6 i-DTEC S (IX),88,Honda,20690,,,,8825,7925,6950,
2509,"Civic 2.2 i-DTEC S ""40 Jahre"" Edition (IX)",110,Honda,19500,,,,,,7000,6125
2510,Civic Limousine 1.8 Comfort (IX),104,Honda,16990,,,,,8300,7725,7125
2511,Civic Tourer 1.8 Comfort (IX),104,Honda,22840,,,,10600,9950,9100,
2512,Civic Tourer 1.8 Comfort (IX),104,Honda,24590,15950,14250,12700,11200,,,
2513,Civic Tourer 1.6 i-DTEC S (IX),88,Honda,21790,,,,9100,8275,7400,
2514,Civic Tourer 1.6 i-DTEC S (IX),88,Honda,21890,,,,9350,,,
2515,Civic 1.0 Turbo S (X),93,Honda,19990,13500,,,,,,
2516,Civic 1.0 Turbo S (X),95,Honda,19990,13500,12050,,,,,
2517,Civic 1.5 Turbo Sport (X),134,Honda,27990,18750,16750,,,,,
2518,Civic Type R  (X),235,Honda,36490,27500,24550,,,,,
2519,Civic 1.6 i-DTEC S (X),88,Honda,21390,13500,,,,,,
2520,Civic Limousine 1.5 Turbo Comfort (X),134,Honda,25590,16650,15450,,,,,
2521,Civic Limousine 1.6 i-DTEC Comfort (X),88,Honda,25890,16000,,,,,,
2522,CR-V 2.0 S 2WD (IV),114,Honda,23490,,,,11650,10250,9300,7900
2523,CR-V 2.0 S 4WD (IV),114,Honda,25490,,,,12800,11250,10100,8575
2524,CR-V 2.0 S 2WD (IV),114,Honda,23990,16500,14750,13150,11750,,,
2525,CR-V 2.0 S 4WD (IV),114,Honda,25990,18100,16150,14450,12900,,,
2526,CR-V 1.6 i-DTEC Comfort 2WD (IV),88,Honda,26255,,,,13000,11300,10100,
2527,CR-V 1.6 i-DTEC Comfort 2WD (IV),88,Honda,27790,18350,14100,14700,13100,,,
2528,CR-V 2.2 i-DTEC Comfort 4WD (IV),110,Honda,29590,,,,14250,12350,10850,9275
2529,CR-V 1.6 i-DTEC Elegance 4WD (IV),118,Honda,33890,22050,19650,17550,15700,,,
2530,CR-V 1.5 Turbo Comfort 2WD (V),127,Honda,28990,19650,,,,,,
2531,CR-V 1.5 Turbo Elegance 4WD (V),127,Honda,33890,22850,,,,,,
2532,CR-V 1.5 Turbo Elegance 4WD CVT (V),142,Honda,36590,24750,,,,,,
2533,CR-V 2.0 i-MMD Hybrid Comfort e-CVT 2WD (V),107,Honda,32790,22700,,,,,,
2534,CR-V 2.0 i-MMD Hybrid Elegance e-CVT 4WD (V),107,Honda,37690,26000,,,,,,
2535,CR-Z 1.5 Hybrid S (ZF1),101,Honda,21990,,,,,,7450,6775
2536,HR-V 1.5 i-VTEC Comfort (II),96,Honda,20690,16100,14400,13100,11700,,,
2537,HR-V 1.5 Comfort (II),96,Honda,21590,16350,,,,,,
2538,HR-V 1.6 i-DTEC Comfort (II),88,Honda,23390,16050,14350,12800,11450,,,
2539,Insight 1.3 Hybrid S CVT-Automatik (II),72,Honda,20490,,,,,,7800,7025
2540,Jazz 1.2 S (II),66,Honda,12990,,,,7525,6600,5950,5225
2541,Jazz 1.4 S (II),73,Honda,15290,,,,8075,7500,6675,5875
2542,Jazz 1.3 i-VTEC Trend (III),75,Honda,16640,12000,11500,10200,9200,,,
2543,Jazz 1.3 i-VTEC Trend (III),75,Honda,16640,12250,11700,,,,,
2544,Jazz 1.5 i-VTEC Dynamic (III),96,Honda,19990,14900,13200,,,,,
2545,NSX  (II),427,Honda,191000,152050,139300,120100,,,,
2546,Genesis Coupé 2.0 T  (BK),202,Honda,33490,,,,,13550,11800,10550
2547,Genesis Coupé 3.8 V6  (BK),255,Honda,39600,,,,,16000,13900,12450
2548,Genesis 3.8 V6 GDI Automatik (DH),232,Honda,65500,,,31200,27600,24200,,
2549,H-1 Travel 2.5 CRDi Classic (TQ),85,Honda,30226,,,16500,15000,12750,11550,10200
2550,H-1 Travel 2.5 CRDi Select (TQ),85,Honda,32300,21400,,,,,,
2551,H-1 Travel 2.5 CRDi Trend (TQ),100,Honda,35200,23250,,,,,,
2552,H-1 Travel 2.5 CRDi Trend Automatik (TQ),125,Honda,36700,24250,,,,,,
2553,i10 1.0,49,Honda,9950,,,,5550,5050,4300,
2554,i10 1.0 blue  (IA),49,Honda,10190,,,6250,5575,,,
2555,i10 1.0,49,Honda,9990,7250,6475,6025,,,,
2556,i10 1.0 blue  (IA),49,Honda,10290,7475,6675,6200,,,,
2557,i10 1.2 Trend (IA),64,Honda,12120,,,,6750,6025,5175,
2558,i10 1.2 Trend (IA),64,Honda,12760,9375,8450,7850,,,,
2559,i10 1.0 LPG  (IA),49,Honda,11440,,,6550,5950,,,
2560,i10 1.2 Style (PA),63,Honda,12390,,,,6100,5450,4850,4350
2561,i20 Coupe 1.4 Trend (GB),74,Honda,16350,,,8850,7900,,,
2562,i20 Coupe 1.0 T-GDI Trend (GB),88,Honda,18200,12200,10850,9700,,,,
2563,i20 Coupe 1.4 CRDi Trend (GB),66,Honda,18750,12000,10700,9550,8525,,,
2564,i20 1.2 GO (GB),55,Honda,9990,,,5475,,,,
2565,i20 1.2 Pure (GB),55,Honda,12800,8900,,,,,,
2566,i20 1.2 Classic (GB),62,Honda,14550,10000,9025,7900,7050,6350,,
2567,i20 1.2 Select (GB),62,Honda,15050,10400,,,,,,
2568,i20 Active 1.0 T-GDI blue Classic (GB),74,Honda,17400,11350,10150,9050,8250,,,
2569,i20 Active 1.4 Passion (GB),74,Honda,18000,11900,10600,,,,,
2570,i20 Active 1.0 T-GDI Select (GB),74,Honda,17600,12150,,,,,,
2571,i20 Active 1.4 Pure (GB),74,Honda,14900,10150,,,,,,
2572,i20 1.4 YES! Silver (GB),74,Honda,15450,,,8800,7850,,,
2573,i20 1.0 T-GDI Select (GB),74,Honda,16250,10950,,,,,,
2574,i20 Active 1.0 T-GDI blue Style (GB),88,Honda,22000,14500,12950,11800,10500,,,
2575,i20 Active 1.0 T-GDI Style DCT (GB),88,Honda,24200,16750,,,,,,
2576,i20 1.0 T-GDI Style (GB),88,Honda,19850,13550,,,,,,
2577,i20 1.1 CRDi  (GB),55,Honda,14860,9700,8675,7425,,,,
2578,i20 1.1 CRDi blue  (GB),55,Honda,15060,9900,8850,7575,6975,6325,,
2579,i20 Active 1.4 CRDi Trend (GB),66,Honda,20300,12750,11350,10350,9250,,,
2580,i20 1.4 CRDi blue Classic (GB),66,Honda,17300,11150,9950,8975,8025,,,
2581,i20 1.4 CRDi Classic (GB),66,Honda,17100,11000,9825,8850,,,,
2582,i20 1.2 Classic (PB),63,Honda,11650,,,,6075,5450,4850,4300
2583,i20 1.4 Trend Automatik (PB),74,Honda,15420,,,,8025,6900,6175,5500
2584,i20 1.1 CRDi blue Trend (PB),55,Honda,15950,,,,7075,6300,5500,4825
2585,i30 Coupe 1.4 Classic (GD/GDH),73,Honda,15690,,,,7525,7125,6575,
2586,i30 Coupe 1.4 Classic (GD/GDH),74,Honda,16430,,9725,8700,,,,
2587,i30 Coupe 1.6 GDI Design (GD/GDH),99,Honda,20000,,,,9325,8700,8100,
2588,i30 Coupe 1.6 GDI blue Classic (GD/GDH),99,Honda,18030,,10550,9425,,,,
2589,i30 Coupe 1.6 GDI Trend DCT (GD/GDH),99,Hyundai,21600,,,11400,10600,,,
2590,i30 Coupe 1.6 T GDI Turbo (GD/GDH),137,Hyundai,23650,,15450,13750,12350,,,
2591,i30 Coupe 1.4 CRDi Classic (GD/GDH),66,Hyundai,17640,,,,7850,7075,6350,
2592,i30 Coupe 1.6 CRDi blue Classic (GD/GDH),81,Hyundai,18830,,10450,9350,,,,
2593,i30 Coupe 1.6 CRDi Design (GD/GDH),94,Hyundai,21860,,,,9425,8600,7650,
2594,i30 Coupe 1.6 CRDi blue Trend (GD/GDH),100,Hyundai,21580,,11800,10550,9800,,,
2595,i30 1.4 Classic (GD/GDH),73,Hyundai,16200,,,,8275,7625,7000,6400
2596,i30 1.4 blue  (GD/GDH),74,Hyundai,16130,,9800,8750,7975,,,
2597,i30 1.6 GDI FIFA World Cup Edition (GD/GDH),99,Hyundai,18550,,,,9950,9275,8525,
2598,i30 1.6 GDI blue YES! Silver (GD/GDH),99,Hyundai,19680,,,11400,10800,,,
2599,i30 1.6 GDI Trend DCT (GD/GDH),99,Hyundai,22300,,,12450,11800,,,
2600,i30 1.6 T GDI Turbo (GD/GDH),137,Hyundai,24350,,14750,13600,12650,,,
2601,i30 1.4 CRDi Classic (GD/GDH),66,Hyundai,18150,,,,7950,7125,6450,5775
2602,i30 1.6 CRDi FIFA World Cup Edition (GD/GDH),81,Hyundai,19200,,,,8975,8150,7275,
2603,i30 1.6 CRDi blue Classic (GD/GDH),81,Hyundai,19530,,10600,9450,8650,,,
2604,i30 1.6 CRDi blue Trend (GD/GDH),94,Hyundai,21960,,,,9075,8125,7225,6375
2605,i30 1.6 CRDi Style (GD/GDH),94,Hyundai,24350,,,,10100,9025,7975,7050
2606,i30 1.6 CRDi blue Trend (GD/GDH),100,Hyundai,20880,,13050,11650,10950,,,
2607,i30 Kombi 1.4 Classic (GD/GDH),73,Hyundai,17500,,,,8675,8025,7325,6725
2608,i30 Kombi 1.4 blue  (GD/GDH),74,Hyundai,17130,,10500,9400,8650,,,
2609,i30 Kombi 1.6 GDI FIFA World Cup Edition (GD/GDH),99,Hyundai,19850,,,,10300,9100,8550,
2610,i30 Kombi 1.6 GDI blue YES! Silver (GD/GDH),99,Hyundai,20980,,,11250,10650,,,
2611,i30 Kombi 1.6 GDI Trend DCT (GD/GDH),99,Hyundai,23600,,,12150,11600,,,
2612,i30 Kombi 1.4 CRDi Classic (GD/GDH),66,Hyundai,19450,,,,8600,7725,6975,6225
2613,i30 Kombi 1.6 CRDi FIFA World Cup Edition,81,Hyundai,20500,,,,9450,8475,7350,
2614,i30 Kombi 1.6 CRDi blue Classic (GD/GDH),81,Hyundai,20830,,10950,9750,9150,,,
2615,i30 Kombi 1.6 CRDi blue Trend (GD/GDH),94,Hyundai,23260,,,,9550,8550,7575,6675
2616,i30 Kombi 1.6 CRDi Style (GD/GDH),94,Hyundai,25650,,,,10550,9425,8325,7350
2617,i30 Kombi 1.6 CRDi blue Trend (GD/GDH),100,Hyundai,23580,,13050,11050,10300,,,
2618,i30 1.4 Pure (PDE),73,Hyundai,17450,12050,10750,,,,,
2619,i30 1.4 Pure (PDE),73,Hyundai,17450,12050,,,,,,
2620,i30 Fastback 1.0 T-GDI Trend (PDE),88,Hyundai,22200,14150,,,,,,
2621,i30 1.0 T-GDI Select (PDE),88,Hyundai,19850,12900,11900,,,,,
2622,i30 Fastback 1.4 T-GDI Trend (PDE),103,Hyundai,23100,14900,,,,,,
2623,i30 1.4 T-GDI Trend (PDE),103,Hyundai,22500,15450,13800,,,,,
2624,i30 1.6 CRDi Select (PDE),70,Hyundai,21450,13900,12150,,,,,
2625,i30 1.6 CRDi Select (PDE),81,Hyundai,22150,13600,12150,,,,,
2626,i30 1.6 CRDi Trend (PDE),100,Hyundai,24900,16000,13850,,,,,
2627,i30 Kombi 1.4 Pure (PDE),73,Hyundai,18450,12750,11400,,,,,
2628,i30 Kombi 1.4 Pure (PDE),73,Hyundai,18450,12750,,,,,,
2629,i30 Kombi 1.0 T-GDI Select (PDE),88,Hyundai,20850,13550,12500,,,,,
2630,i30 Kombi 1.0 T-GDI Select (PDE),88,Hyundai,21100,13450,,,,,,
2631,i30 Kombi 1.4 T-GDI Trend (PDE),103,Hyundai,23500,15850,14150,,,,,
2632,i30 Kombi 1.4 T-GDI Trend (PDE),103,Hyundai,23750,15850,,,,,,
2633,i30 Kombi 1.6 CRDi Select (PDE),81,Hyundai,23150,14650,13100,,,,,
2634,i30 Kombi 1.6 CRDi Trend (PDE),100,Hyundai,25900,16650,15150,,,,,
2635,i30 N  (PDE),184,Hyundai,29700,21050,19400,,,,,
2636,i30 N Performance First Edition (PDE),202,Hyundai,30900,,21100,,,,,
2637,i40 1.6 GDI Comfort (VF),99,Hyundai,23040,,,,10850,9775,8750,7575
2638,i40 2.0 GDI Style (VF),131,Hyundai,27160,,,,12750,11400,9975,8975
2639,i40 1.7 CRDi blue Style (VF),85,Hyundai,27800,,,,10850,9575,8650,7475
2640,i40 1.7 CRDi Comfort (VF),85,Hyundai,24640,,,,9550,8450,7625,6600
2641,i40 1.7 CRDi blue Style (VF),100,Hyundai,29000,,,,12100,10700,9375,8125
2642,i40 1.7 CRDi Style (VF),100,Hyundai,28600,,,,11950,10550,9250,8025
2643,i40 Kombi 1.6 GDI 5 Star Edition (VF),99,Hyundai,21950,,,,,,9600,
2644,i40 Kombi 1.6 GDI blue Classic (VF),99,Hyundai,25640,15350,13700,12250,11150,,,
2645,i40 Kombi 1.6 GDI Space (VF),99,Hyundai,29900,18100,,,,,,
2646,i40 Kombi 2.0 GDI Trend (VF),121,Hyundai,30210,18450,17150,15150,13800,,,
