,model,kw,mark,new,2019,2018,2017,2016,2015,2014,2020
1423,X3 xDrive30d Advantage Steptronic (G01),210.0,BMW,57700,,,,,,,45400
1424,X3 M40d Steptronic (G01),240.0,BMW,69990,51250,45500,,,,,57200
1425,X3 M40d Steptronic (G01),250.0,BMW,72300,,,,,,,57600
1426,X3 xDrive30e Advantage Steptronic (G01),215.0,BMW,55953,39500,,,,,,43900
1427,X4 xDrive20i Steptronic (F26),135.0,BMW,46700,,,,25150,22050,19200,
1428,X4 xDrive28i Steptronic (F26),180.0,BMW,52500,,,,27350,24000,20850,
1429,X4 xDrive35i Steptronic (F26),225.0,BMW,58800,,,,29600,27050,23550,
1430,X4 M40i Steptronic (F26),265.0,BMW,68400,,40900,36850,33050,29000,,
1431,X4 xDrive20d  (F26),140.0,BMW,46400,,,,21800,20250,18050,
1432,X4 xDrive30d Steptronic (F26),190.0,BMW,55900,,,,26650,23700,20950,
1433,X4 xDrive35d Steptronic (F26),230.0,BMW,60900,,,,28850,25900,22500,
1434,X4 M Steptronic (F98),353.0,BMW,88900,61700,,,,,,67200
1435,X4 M Competition Steptronic (F98),375.0,BMW,97400,66400,,,,,,71600
1436,X4 xDrive20i Advantage Steptronic (G02),135.0,BMW,50104,38100,34150,,,,,41950
1437,X4 xDrive30i Advantage Steptronic (G02),185.0,BMW,56636,41600,37300,,,,,46250
1438,X4 xDrive20d Advantage Steptronic (G02),140.0,BMW,52500,37850,33600,,,,,
1439,X4 xDrive25d Advantage Steptronic (G02),170.0,BMW,56200,40450,35900,,,,,
1440,X4 xDrive30d Advantage Steptronic (G02),195.0,BMW,59658,43850,38900,,,,,48950
1441,X4 xDrive30d Advantage Steptronic (G02),210.0,BMW,61600,,,,,,,51000
1442,X4 M40d Steptronic (G02),240.0,BMW,70900,,46650,,,,,
1443,X4 M40d Steptronic (G02),250.0,BMW,74600,,,,,,,61550
1444,X5 xDrive35i Steptronic (F15),225.0,BMW,67200,,39000,35500,31250,27100,24400,
1445,X5 xDrive50i Steptronic (F15),330.0,BMW,86400,,49200,44300,38800,32850,29450,
1446,X5 sDrive25d Steptronic (F15),160.0,BMW,54050,,,,,24100,21450,
1447,X5 xDrive25d Steptronic (F15),160.0,BMW,56650,,,,,25250,22550,
1448,X5 sDrive25d Steptronic (F15),170.0,BMW,60500,,34800,31050,27400,24250,,
1449,X5 xDrive25d Steptronic (F15),170.0,BMW,63100,,36300,32400,28700,25450,,
1450,X5 xDrive30d Steptronic (F15),190.0,BMW,66700,,38900,34400,30100,27150,25200,
1451,X5 xDrive40d Steptronic (F15),230.0,BMW,73100,,42000,37750,33500,30250,27150,
1452,X5 M50d Steptronic (F15),280.0,BMW,92100,,50250,45150,40200,34900,31550,
1453,X5 xDrive40e iPerformance Steptronic (F15),230.0,BMW,72500,,40350,36850,33150,29450,,
1454,X5 M Steptronic (F85),423.0,BMW,122100,,61850,55200,49700,44700,,
1455,X5 M Steptronic Sport (F95),441.0,BMW,128100,89150,,,,,,98700
1456,X5 M Competition Steptronic Sport (F95),460.0,BMW,141401,98150,,,,,,109750
1457,X5 xDrive40i Steptronic (G05),245.0,BMW,76300,,,,,,,61050
1458,X5 xDrive40i Steptronic (G05),250.0,BMW,72300,56200,50750,,,,,61050
1459,X5 M50i Steptronic Sport (G05),390.0,BMW,97500,71600,,,,,,80900
1460,X5 xDrive25d Steptronic (G05),170.0,BMW,65900,49800,,,,,,55250
1461,X5 xDrive30d Steptronic (G05),195.0,BMW,69015,54350,49750,,,,,59150
1462,X5 xDrive30d Steptronic (G05),210.0,BMW,74800,,,,,,,59300
1463,X5 xDrive40d Steptronic (G05),250.0,BMW,80200,,,,,,,65500
1464,X5 M50d Steptronic Sport (G05),294.0,BMW,93190,71700,65100,,,,,81550
1465,X5 xDrive45e Steptronic (G05),290.0,BMW,75351,61250,,,,,,66500
1466,X6 xDrive35i Steptronic (F16),225.0,BMW,72800,,42400,36800,33100,29050,25700,
1467,X6 xDrive50i Steptronic (F16),330.0,BMW,89600,,48850,43700,38800,34050,30800,
1468,X6 xDrive30d Steptronic (F16),190.0,BMW,72300,44150,38600,35200,31700,28800,26400,
1469,X6 xDrive40d Steptronic (F16),230.0,BMW,78700,47550,41550,37550,33800,30750,27850,
1470,X6 M50d Steptronic (F16),280.0,BMW,94400,56200,50100,44800,39300,35200,32150,
1471,X6 M Steptronic (F86),423.0,BMW,125600,,64600,58050,51600,45150,,
1472,X6 M Competition Steptronic Sport (F96),460.0,BMW,144199,105350,,,,,,119000
1473,X6 xDrive40i Steptronic (G06),245.0,BMW,82200,,,,,,,67950
1474,X6 xDrive40i Steptronic (G06),250.0,BMW,77900,60150,,,,,,67950
1475,X6 M50i Steptronic Sport (G06),390.0,BMW,100299,75100,,,,,,82400
1476,X6 xDrive30d Steptronic (G06),195.0,BMW,74474,59500,,,,,,67650
1477,X6 xDrive30d Steptronic (G06),210.0,BMW,80700,,,,,,,65700
1478,X6 xDrive40d Steptronic (G06),250.0,BMW,86600,,,,,,,70750
1479,X6 M50d Steptronic Sport (G06),294.0,BMW,95919,76050,,,,,,86450
1480,X7 xDrive40i Steptronic (G07),245.0,BMW,91800,,,,,,,74550
1481,X7 xDrive40i Steptronic (G07),250.0,BMW,89800,70450,62700,,,,,74200
1482,X7 M50i Steptronic Sport (G07),390.0,BMW,115900,82900,,,,,,92650
1483,X7 xDrive30d Steptronic (G07),195.0,BMW,85587,69100,60500,,,,,74600
1484,X7 xDrive40d Steptronic (G07),250.0,BMW,91900,,,,,,,74750
1485,X7 M50d Steptronic Sport (G07),294.0,BMW,114614,87850,78750,,,,,95250
1486,Z4 Roadster sDrive18i  (E89),115.0,BMW,34250,,,,20900,19000,17350,
1487,Z4 Roadster sDrive20i  (E89),135.0,BMW,37250,,,,22950,21000,18950,
1488,Z4 Roadster sDrive28i  (E89),180.0,BMW,44250,,,,25900,24150,22200,
1489,Z4 Roadster sDrive20i Advantage (G29),145.0,BMW,40941,31700,27900,,,,,34450
1490,Z4 Roadster sDrive30i Advantage Steptronic Sport,190.0,BMW,48545,38400,34050,,,,,41550
1491,Z4 Roadster M40i Steptronic Sport (G29),250.0,BMW,60340,47950,42700,,,,,51850
1492,BX7 2.0 TGDI TS Limited Edition Automatik (BX7),165.0,Borgward,44200,28450,25500,,,,,
1493,ATS 2.0 Turbo Elegance Automatik (ATS),203.0,Cadillac,36600,,,,,14100,12500,
1494,ATS Coupé 2.0 Turbo Elegance Automatik (ATS),203.0,Cadillac,39600,,,,,15100,13450,
1495,ATS Coupé 2.0 Turbo Performance AWD Automatik,203.0,Cadillac,47895,,,,,18000,16100,
1496,ATS-V Automatik (ATS-V),346.0,Cadillac,83700,52100,47100,35700,31400,27300,,
1497,ATS-V Coupé Automatik (ATS-V),346.0,Cadillac,72500,,44750,40750,36950,32100,,
1498,CT6 3.0 V6 Luxury AT8 AWD (CT6),307.0,Cadillac,71647,41750,37750,34200,30050,,,46450
1499,CTS-V Automatik (III),477.0,Cadillac,107200,61050,54650,48950,41000,34650,,
1500,Escalade 6.2 V8 Premium Automatik (IV),313.0,Cadillac,101580,59150,52700,45850,41100,35100,,
1501,XT4 350T Luxury AWD AT9 (XT4),169.0,Cadillac,39990,,,,,,,30750
1502,XT4 350D Luxury AWD AT9 (XT4),128.0,Cadillac,38880,,,,,,,29500
1503,XT4 350D Luxury FWD AT9 (XT4),128.0,Cadillac,36726,,,,,,,27900
1504,XT5 3.6 V6 Luxury AWD Automatik (XT5),231.0,Cadillac,51400,31800,28400,25650,22450,,,
1505,Camaro Cabriolet 6.2 V8 Automatik (V),298.0,Chevrolet,41990,,,,24850,21900,19650,
1506,Camaro Coupé 6.2 V8  (V),318.0,Chevrolet,39990,,,,23700,20850,18700,
1507,Camaro Cabriolet 6.2 V8 Automatik (V),298.0,Chevrolet,46990,,,,27550,24250,21800,
1508,Camaro Cabriolet 6.2 V8  (V),318.0,Chevrolet,44990,,,,26400,23250,20850,
1509,Camaro Cabriolet 2.0 Turbo Touring Automatik (VI),202.0,Chevrolet,46690,29900,27150,,,,,
1510,Camaro Coupé 2.0 Turbo Automatik (VI),202.0,Chevrolet,40400,,24150,21650,19000,,,
1511,Camaro Cabriolet 6.2 V8  (VI),333.0,Chevrolet,47400,,31050,27350,24900,,,
1512,Camaro Coupé 6.2 V8 Sport (VI),333.0,Chevrolet,50100,35800,31900,,,,,
1513,Camaro Cabriolet 2.0 Turbo Automatik (VI),202.0,Chevrolet,48000,,28750,25750,22650,,,
1514,Camaro Cabriolet 6.2 V8  (VI),333.0,Chevrolet,52400,,34450,30350,27600,,,
1515,Corvette 6.2 V8 Competition (C7),343.0,Chevrolet,106150,73700,66950,,,,,84450
1516,Corvette Grand Sport Coupé 6.2 V8 3LT (C7),343.0,Chevrolet,101550,70500,64050,56650,,,,80750
1517,Corvette Stingray Coupé 6.2 V8  (C7),343.0,Chevrolet,79500,,,,,40050,33600,
1518,Corvette Coupé Z06 3LZ (C7),485.0,Chevrolet,119700,,75300,68050,61200,54950,,
1519,Corvette Z06 Super Sport Automatik (C7),485.0,Chevrolet,134500,94150,82250,,,,,107850
1520,Corvette Grand Sport Cabriolet 6.2 V8 3LT (C7),343.0,Chevrolet,110050,74150,67400,59600,,,,85000
1521,Corvette 6.2 V8 2LT Automatik (C7),343.0,Chevrolet,85400,,57050,50450,45600,42550,,
1522,Corvette Stingray Cabriolet 6.2 V8  (C7),343.0,Chevrolet,84500,,,,,42550,35750,
1523,Corvette Cabriolet Z06 3LZ (C7),485.0,Chevrolet,124700,,78450,70850,63800,57350,,
1524,Berlingo Multispace VTi 95 Attraction (II),72.0,Citroen,17640,,,,,7525,6675,
1525,Berlingo Multispace VTi 95 Live (II),72.0,Citroen,17850,,,9675,8575,7500,,
1526,Berlingo Multispace HDi 75 FAP Attraction (II),55.0,Citroen,18900,,,,,6350,5600,
1527,Berlingo Multispace PureTech 110 Stop&Start,81.0,Citroen,21600,,12400,11100,9825,,,
1528,Berlingo Multispace VTi 120 Tendance (II),88.0,Citroen,20550,,,,,8325,7400,
1529,Berlingo Multispace VTi 120 Selection (II),88.0,Citroen,21150,,,,9350,8175,,
1530,Berlingo Multispace HDi 90 Tendance (II),68.0,Citroen,21550,,,,,7250,6375,
1531,Berlingo Multispace BlueHDi 100 Feel (II),73.0,Citroen,21450,,,9725,8625,7775,,
1532,Berlingo Multispace BlueHDi 100 Stop&Start,73.0,Citroen,22650,,11500,10250,9100,8200,,
1533,Berlingo HDi 115 XTR (II),84.0,Citroen,24200,,,,,7975,7025,
1534,Berlingo Multispace HDi 115 Tendance (II),84.0,Citroen,22550,,,,,7475,6575,
1535,Berlingo Multispace BlueHDi 120 Stop&Start Selection 5,88.0,Citroen,23850,,12350,11050,9775,8475,,
1536,Berlingo Kastenwagen L1 PureTech 110 Stop&Start,81.0,Citroen,21123,12050,,,,,,13500
1537,Berlingo Kastenwagen L2 PureTech 110 Stop&Start,81.0,Citroen,24074,14300,,,,,,16000
1538,Berlingo Kastenwagen L1 PureTech 130 Stop&Start,96.0,Citroen,27227,15400,,,,,,17250
1539,Berlingo Kastenwagen L2 PureTech 130 Stop&Start,96.0,Citroen,27406,15950,,,,,,17900
1540,Berlingo Kastenwagen L1 BlueHDi 130 Stop&Start,96.0,Citroen,24907,14300,12800,,,,,16050
1541,Berlingo Kastenwagen L2 BlueHDi 130 Stop&Start,96.0,Citroen,26811,15200,13600,,,,,17050
1542,Berlingo Doppelkabine Variospace L2 PureTech 130,96.0,Citroen,26811,15850,,,,,,17750
1543,Berlingo Doppelkabine Variospace L2 BlueHDi 130,96.0,Citroen,26573,14900,,,,,,16700
1544,Berlingo Kombi M PureTech 110 Stop&Start Start (III),81.0,Citroen,19090,13950,12200,,,,,
1545,Berlingo Kombi M BlueHDi 100 Stop&Start Start (III),75.0,Citroen,20440,14200,12550,,,,,15350
1546,Berlingo Kombi XL PureTech 110 Stop&Start Start (5-,81.0,Citroen,20740,15150,13300,,,,,
1547,Berlingo Kombi M PureTech 130 Stop&Start Feel EAT8,96.0,Citroen,28040,19350,,,,,,21750
1548,Berlingo Kombi XL PureTech 130 Stop&Start Feel,96.0,Citroen,27940,20450,,,,,,22950
1549,Berlingo Kombi XL BlueHDi 100 Start (5-Sitzer) (III),75.0,Citroen,20490,14300,12600,,,,,
1550,Berlingo Kombi M BlueHDi 130 Stop&Start Feel (III),96.0,Citroen,26170,17700,15650,,,,,19150
1551,Berlingo Kombi XL BlueHDi 130 Stop&Start Live (5-,96.0,Citroen,25990,17200,15150,,,,,18550
1552,C1 Airscape VTi 68 Feel (II),51.0,Citroen,12050,,,,,5250,4700,
1553,C1 VTi 68 Start (II),51.0,Citroen,8890,,,,,3875,3475,
1554,C1 Airscape VTi 72 Feel (II),53.0,Citroen,12650,8475,7750,,,,,
1555,C1 VTi 72 Start (II),53.0,Citroen,9340,6250,5725,,,,,
1556,C1 Airscape PureTech 82 Feel (II),60.0,Citroen,12550,,,,,5400,4825,
1557,C1 PureTech 82 Shine (II),60.0,Citroen,14450,,8225,7300,6525,5975,,
1558,C1 PureTech 82 Feel (II),60.0,Citroen,10950,,,,,4700,4200,
1559,C3 PureTech 82 Stop&Start Tendance ETG (II),60.0,Citroen,15430,,,,,6650,6025,
1560,C3 PureTech e-VTi 82 Tendance ETG (II),60.0,Citroen,15390,,,,,6325,5725,
1561,C3 PureTech 110 Stop&Start Exclusive (II),81.0,Citroen,19590,,,,8900,7850,7075,
1562,C3 BlueHDi 100 Selection (II),73.0,Citroen,19380,,,,7750,6675,5950,
1563,C3 PureTech 68 Live (III),50.0,Citroen,12090,,8250,7425,6250,,,
1564,C3 PureTech 82 Live (III),60.0,Citroen,13040,,8575,7225,6450,,,
1565,C3 PureTech 82 Live (III),61.0,Citroen,12990,9450,,,,,,10150
1566,C3 PureTech 83 Stop&Start Live (III),61.0,Citroen,14890,,,,,,,11000
1567,C3 PureTech 110 Stop&Start Feel (III),81.0,Citroen,16540,,11050,9950,,,,
1568,C3 PureTech 110 Stop&Start Feel (III),81.0,Citroen,18890,,,,,,,14550
1569,C3 BlueHDi 75 Stop&Start 83g Feel (III),55.0,Citroen,17340,,8925,7975,7050,,,
1570,C3 BlueHDi 100 Stop&Start Feel (III),73.0,Citroen,18740,,10250,9175,8100,,,
1571,C3 BlueHDi 100 Stop&Start Feel (III),75.0,Citroen,18740,11950,10650,,,,,
1572,C3 BlueHDi 100 Stop&Start Feel (III),75.0,Citroen,20790,,,,,,,14000
1573,C3 Aircross PureTech 82 Live (2),60.0,Citroen,15290,,9925,8925,,,,
1574,C3 Aircross PureTech 110 Stop&Start Live (2),81.0,Citroen,18290,12500,,,,,,14000
1575,C3 Aircross PureTech 130 Stop&Start Feel (2),96.0,Citroen,20140,,13100,11800,,,,
1576,C3 Aircross BlueHDi 100 Stop&Start Feel (2),73.0,Citroen,19940,,12050,10850,,,,
1577,C3 Aircross BlueHDi 100 ECO Stop&Start Feel (2),75.0,Citroen,20140,14350,12750,,,,,16000
1578,C3 Aircross BlueHDi 110 Stop&Start Feel Pack (2),81.0,Citroen,21990,,,,,,,15750
1579,C3 Aircross BlueHDi 120 Stop&Start Feel EAT6 (2),88.0,Citroen,21140,,12900,11600,,,,
1580,C3 Aircross BlueHDi 120 Stop&Start Feel EAT6 (2),88.0,Citroen,22840,15350,13650,,,,,18050
1581,C3 Picasso PureTech 110 Tendance (SH),81.0,Citroen,19340,,,,,7450,,
1582,C3 Picasso BlueHDi 100 Selection (SH),73.0,Citroen,21860,,,9100,7750,6700,,
1583,C3 Picasso HDi 115 FAP Tendance (SH),84.0,Citroen,20910,,,,,6975,6150,
1584,C4 PureTech 110 Live (II),81.0,Citroen,17240,,11050,9925,8850,7825,,
1585,C4 PureTech 130 Stop&Start Tendance (II),96.0,Citroen,21880,,,,,8450,7775,
1586,C4 THP 155 Exclusive EGS6 (II),115.0,Citroen,25730,,,,,10150,9150,
1587,C4 HDi 90 Attraction (II),68.0,Citroen,19820,,,,,6525,5800,
1588,C4 BlueHDi 100 Selection (II),73.0,Citroen,22490,,,10250,9250,7950,,
1589,C4 BlueHDi 100 Stop&Start 86g Selection (II),73.0,Citroen,23190,,11750,10500,9450,8100,,
1590,C4 e-HDi 115 Tendance (II),84.0,Citroen,23030,,,,,7650,6425,
1591,C4 BlueHDi 120 Stop&Start Selection (II),88.0,Citroen,24240,,12500,11150,9850,8525,,
1592,C4 BlueHDi 150 Stop&Start Shine (II),110.0,Citroen,27040,,,12250,10850,9450,,
1593,C4 HDi 150 Tendance (II),110.0,Citroen,24530,,,,,8350,7425,
1594,C4 PureTech 100 Live (III),74.0,Citroen,20540,,,,,,,14050
1595,C4 PureTech 130 Feel (III),96.0,Citroen,25690,,,,,,,17500
1596,C4 PureTech 155 Shine EAT8 (III),114.0,Citroen,32415,,,,,,,22900
1597,C4 BlueHDi 110 Feel  (III),81.0,Citroen,26990,,,,,,,17000
1598,C4 BlueHDi 130 Feel Pack EAT8 (III),96.0,Citroen,31740,,,,,,,20600
1599,e-C4 Feel (III),100.0,Citroen,34640,,,,,,,20650
1600,C4 Aircross 1.6 Stop&Start Attraction 2WD (B),86.0,Citroen,24240,,,,,10600,9325,
1601,C4 Aircross e-HDi 115 Attraction 2WD (B),84.0,Citroen,26290,,,,,10050,8725,
1602,C4 Aircross e-HDi 115 Tendance 4WD (B),84.0,Citroen,30090,,,,,11500,10000,
1603,C4 Aircross e-HDi 150 Tendance (B),110.0,Citroen,30090,,,,,11550,10050,
1604,C4 Aircross e-HDi 150 Tendance (B),110.0,Citroen,32090,,,,,12300,10700,
1605,C4 Cactus PureTech 75 Start (E3),55.0,Citroen,13990,,,,,6350,5600,
1606,C4 Cactus PureTech 82 Live (E3),60.0,Citroen,15140,,,,,6925,6150,
1607,C4 Cactus PureTech 82 Stop&Start Feel ETG (E3),60.0,Citroen,16590,,9975,8975,8275,7450,,
1608,C4 Cactus PureTech 110 Stop&Start Live (E3),81.0,Citroen,17090,,,,,7800,6850,
1609,C4 Cactus PureTech 110 Stop&Start Live (E3),81.0,Citroen,17490,,10550,,,,,
1610,C4 Cactus PureTech 130 Stop&Start Feel (E3),96.0,Citroen,20190,,12500,,,,,
1611,C4 Cactus e-HDi 92 Feel ETG6 (E3),68.0,Citroen,20240,,,,,7925,6875,
1612,C4 Cactus BlueHDi 100 82g Stop&Start Feel (E3),73.0,Citroen,20340,,10250,9425,8400,7625,6575,
1613,C4 Cactus BlueHDi 100 Stop&Start Live (E3),73.0,Citroen,18990,,,,,7175,6175,
1614,C4 Cactus BlueHDi 100 Stop&Start Feel (E3),73.0,Citroen,20790,,11900,,,,,
1615,C4 Cactus BlueHDi 100 Stop&Start Feel (E3),75.0,Citroen,23690,14550,12950,,,,,
1616,C4 Cactus BlueHDi 120 Stop&Start Feel EAT6 (E3),88.0,Citroen,23990,14750,13100,,,,,
1617,C4 Picasso PureTech 110 Stop&Start Start (II),81.0,Citroen,18990,,,10500,9325,,,
1618,C4 Picasso VTi 120 Attraction (II),88.0,Citroen,20190,,,,,8075,7200,
1619,C4 Picasso PureTech 130 Stop&Start Attraction (II),96.0,Citroen,21640,,,,10250,8975,,
1620,C4 Picasso PureTech 130 Stop&Start Feel (II),96.0,Citroen,22690,,13550,12400,11000,,,
1621,C4 Picasso THP 155 Seduction (II),115.0,Citroen,24240,,,,,9800,8725,
1622,C4 Picasso THP 165 Stop&Start Intensive EAT6 (II),121.0,Citroen,28930,,,,,11600,10350,
1623,C4 Picasso THP 165 Stop&Start Selection EAT6 (II),121.0,Citroen,28090,,16200,14450,12850,,,
1624,C4 Picasso HDi 90 Attraction (II),68.0,Citroen,22690,,,,,8200,7225,
1625,C4 Picasso BlueHDi 100 Stop&Start Attraction (II),73.0,Citroen,23590,,,,9850,8525,,
1626,C4 Picasso BlueHDi 100 Stop&Start Live (II),73.0,Citroen,21690,,12000,10800,8875,,,
1627,C4 Picasso e-HDi 115 Attraction (II),85.0,Citroen,23990,,,,,8650,7600,
1628,C4 Picasso BlueHDi 120 Stop&Start Seduction (II),88.0,Citroen,26140,,,,10500,9075,7975,
1629,C4 Picasso BlueHDi 120 Stop&Start Feel (II),88.0,Citroen,25090,,13650,12200,9975,,,
1630,C4 Picasso BlueHDi 150 Seduction (II),110.0,Citroen,26940,,,,,9200,8100,
1631,C4 Picasso BlueHDi 150 Stop&Start Selection (II),110.0,Citroen,29490,,,,11500,9950,8775,
1632,C4 Picasso BlueHDi 150 Stop&Start Selection (II),110.0,Citroen,28990,,14600,13050,11200,,,
1633,Grand C4 Picasso VTi 120 Attraction (II),88.0,Citroen,21190,,,,,8650,7700,
1634,Grand C4 Picasso PureTech 130 Stop&Start Attraction,96.0,Citroen,22640,,,,10700,9350,,
1635,Grand C4 Picasso PureTech 130 Stop&Start Live (II),96.0,Citroen,20990,,12500,11450,10050,,,
1636,Grand C4 Picasso THP 155 Seduction (II),115.0,Citroen,25240,,,,,10600,9450,
1637,Grand C4 Picasso THP 165 Stop&Start Intensive EAT6,121.0,Citroen,29390,,,,,12350,11000,
1638,Grand C4 Picasso THP 165 Stop&Start Selection EAT6,121.0,Citroen,29090,,17200,15350,13600,,,
1639,Grand C4 Picasso e-HDi 90 Attraction ETG6 (II),68.0,Citroen,24490,,,,,9100,8000,
1640,Grand C4 Picasso e-HDi 115 Attraction (II),85.0,Citroen,24990,,,,,9200,8100,
1641,Grand C4 Picasso BlueHDi 120 Stop&Start Seduction,88.0,Citroen,27140,,,,11550,10000,8800,
1642,Grand C4 Picasso BlueHDi 120 Stop&Start Feel (II),88.0,Citroen,27790,,15350,12950,10950,,,
1643,Grand C4 Picasso BlueHDi 150 Seduction (II),110.0,Citroen,27940,,,,,10550,9300,
1644,Grand C4 Picasso BlueHDi 150 Stop&Start Selection,110.0,Citroen,30490,,,,13150,11350,10000,
1645,Grand C4 Picasso BlueHDi 150 Stop&Start Selection,110.0,Citroen,29990,,16400,14650,13000,,,
1646,C4 Spacetourer PureTech 110 Stop&Start Live (3),81.0,Citroen,19090,,11450,10200,,,,
1647,C4 Spacetourer PureTech 130 Stop&Start Live (3),96.0,Citroen,19990,,11950,,,,,
1648,C4 Spacetourer BlueHDi 130 Stop&Start Feel (3),96.0,Citroen,25490,16300,13950,,,,,
1649,C4 Spacetourer BlueHDi 160 Stop&Start Selection,120.0,Citroen,31390,20050,17200,,,,,
1650,Grand C4 Spacetourer BlueHDi 160 Stop&Start,120.0,Citroen,32940,21100,18450,,,,,
1651,C5 VTi 120 Attraction EGS6 (II),88.0,Citroen,25000,,,,,8750,7750,
1652,C5 THP 155 Tendance (II),115.0,Citroen,29400,,,,,10050,8900,
1653,C5 e-HDi 115 FAP Tendance EGS6 (II),84.0,Citroen,29700,,,,,8225,7225,
1654,C5 HDi 115 FAP Tendance (II),84.0,Citroen,29000,,,,,8050,7050,
1655,C5 HDi 140 Tendance (II),103.0,Citroen,30300,,,,,8475,7425,
1656,C5 BlueHDi 150 Stop&Start Selection (II),110.0,Citroen,31990,,,12050,10750,9175,,
1657,C5 HDi 165 Tendance (II),120.0,Citroen,32250,,,,,8900,7825,
1658,C5 BlueHDi 180 Stop&Start Selection EAT6 (II),133.0,Citroen,37040,,,14250,12700,10850,,
1659,C5 HDi 200 Exclusive Automatik (II),150.0,Citroen,38400,,,,,11250,9875,
1660,C5 Tourer VTi 120 Attraction EGS6 (II),88.0,Citroen,26200,,,,,9350,8275,
1661,C5 Tourer THP 155 Tendance (II),115.0,Citroen,30600,,,,,9825,8700,
1662,C5 Tourer e-HDi 115 Tendance EGS6 (II),84.0,Citroen,30900,,,,,8825,7750,
1663,C5 Tourer HDi 115 Tendance (II),84.0,Citroen,30200,,,,,8650,7600,
1664,C5 CrossTourer HDi 140 FAP  (II),103.0,Citroen,35850,,,,,9675,8475,
1665,C5 Tourer HDi 140 Tendance (II),103.0,Citroen,31750,,,,,8150,7125,
1666,C5 CrossTourer BlueHDi 150 Stop&Start  (II),110.0,Citroen,39400,,,16550,14450,12200,,
1667,C5 Tourer BlueHDi 150 Stop&Start Selection (II),110.0,Citroen,33190,,,12800,11450,9850,,
1668,C5 CrossTourer HDi 165 FAP  (II),120.0,Citroen,37300,,,,,11250,9475,
1669,C5 Tourer HDi 165 Tendance (II),120.0,Citroen,33450,,,,,8800,7400,
1670,C5 BlueHDi 180 Stop&Start EAT6 EAT6 (II),133.0,Citroen,43950,,,17850,16450,14050,,
1671,C5 Tourer BlueHDi 180 Stop&Start Selection EAT6 (II),133.0,Citroen,38240,,,14950,13350,11300,,
1672,C5 CrossTourer HDi 200 FAP Automatik (II),150.0,Citroen,40900,,,,,12000,10550,
1673,C5 Tourer HDi 200 Exclusive Automatik (II),150.0,Citroen,39600,,,,,10950,10000,
1674,C5 Aircross PureTech 130 Stop&Start Start (A),96.0,Citroen,23239,17800,15950,,,,,19200
1675,C5 Aircross PureTech 180 Stop&Start Live EAT8 (A),133.0,Citroen,30840,22250,19950,,,,,24300
1676,C5 Aircross BlueHDi 130 Stop&Start Live (A),96.0,Citroen,28190,20000,17850,,,,,
1677,C5 Aircross Hybrid 225 Stop&Start Feel Pack e-EAT8,165.0,Citroen,40390,27500,,,,,,29300
1678,C-Elysee PureTech 82 Selection (D),60.0,Citroen,12990,,8525,7675,6825,,,
1679,C-Elysee VTi 115 Selection (D),85.0,Citroen,14390,,9450,8500,7575,,,
1680,C-Elysee BlueHDi 100 Selection (D),73.0,Citroen,15990,,9000,8025,7075,,,
1681,C-Zero  (C-Zero),49.0,Citroen,21250,11200,9600,8750,7925,7325,6100,12800
1682,DS 4 VTi 120 Chic (N),88.0,Citroen,21840,,,,,8925,8250,
1683,DS 4 PureTech 130 Stop&Start Chic (N),96.0,Citroen,24240,,,,,10200,8900,
1684,DS 4 THP 160 So Chic EGS6 (N),120.0,Citroen,27100,,,,,11050,10250,
1685,DS 4 THP 165 Stop&Start So Chic EAT6 (N),121.0,Citroen,27850,,,,,11300,,
1686,DS 4 THP 200 Sport Chic (N),147.0,Citroen,29800,,,,,11650,10800,
1687,DS 4 e-HDi 115 Chic (N),84.0,Citroen,24200,,,,,8450,7600,
1688,DS 4 BlueHDi 120 Stop&Start Chic (N),88.0,Citroen,25950,,,,,8725,7725,
1689,DS 4 BlueHDi 120 Urban Show (N),88.0,Citroen,27250,,,,,9250,8500,
1690,DS 4 BlueHDi 150 Stop&Start So Chic (N),110.0,Citroen,28900,,,,,9725,,
1691,DS 4 HDi 165 So Chic (N),120.0,Citroen,28200,,,,,9425,8575,
1692,DS 4 BlueHDi 180 Stop&Start So Chic EAT6 (N),133.0,Citroen,31450,,,,,11050,,
1693,DS 5 THP 155 Chic Automatik (K/KF),115.0,Citroen,30590,,,,,12400,11000,
1694,DS 5 BlueHDi 120 Chic (K/KF),88.0,Citroen,30240,,,,,10100,8875,
1695,DS 5 BlueHDi 150 Chic (K/KF),110.0,Citroen,32230,,,,,10450,9150,
1696,DS 5 BlueHDi 180 Chic EAT6 (K/KF),133.0,Citroen,34880,,,,,11150,9675,
1697,Jumper Kombi L1H1 30 BlueHDi 110 Live (II),81.0,Citroen,33467,16450,14550,13000,11600,10350,,
